Trip ID,Duration,Start Date,Start Station,Start Terminal,End Date,End Station,End Terminal,Bike #,Subscriber Type,Zip Code
912299,609,8/31/2015 9:52,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 10:02,Embarcadero at Folsom,51,334,Subscriber,95129
912298,313,8/31/2015 9:52,Mountain View Caltrain Station,28,8/31/2015 9:57,Castro Street and El Camino Real,32,13,Subscriber,94109
912297,251,8/31/2015 9:51,Mountain View Caltrain Station,28,8/31/2015 9:55,Mountain View City Hall,27,262,Subscriber,94103
912296,274,8/31/2015 9:51,Mountain View Caltrain Station,28,8/31/2015 9:56,Evelyn Park and Ride,30,46,Subscriber,94108
912295,250,8/31/2015 9:51,Mountain View Caltrain Station,28,8/31/2015 9:55,Mountain View City Hall,27,233,Subscriber,94107
912294,600,8/31/2015 9:50,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 10:00,Davis at Jackson,42,590,Subscriber,95120
912291,525,8/31/2015 9:48,Civic Center BART (7th at Market),72,8/31/2015 9:56,Beale at Market,56,393,Subscriber,94103
912288,556,8/31/2015 9:48,Market at 4th,76,8/31/2015 9:57,San Francisco Caltrain (Townsend at 4th),70,546,Subscriber,94542
912285,327,8/31/2015 9:47,Howard at 2nd,63,8/31/2015 9:53,Steuart at Market,74,385,Subscriber,94105
912284,326,8/31/2015 9:45,Mechanics Plaza (Market at Battery),75,8/31/2015 9:51,Embarcadero at Folsom,51,352,Subscriber,94941
912283,237,8/31/2015 9:45,Mountain View Caltrain Station,28,8/31/2015 9:49,Mountain View City Hall,27,706,Subscriber,94107
912282,260,8/31/2015 9:45,Steuart at Market,74,8/31/2015 9:49,Embarcadero at Vallejo,48,374,Subscriber,94501
912281,461,8/31/2015 9:44,Embarcadero at Sansome,60,8/31/2015 9:52,Davis at Jackson,42,282,Subscriber,94107
912279,221,8/31/2015 9:43,Palo Alto Caltrain Station,34,8/31/2015 9:47,Cowper at University,37,140,Subscriber,94107
912278,786,8/31/2015 9:42,Temporary Transbay Terminal (Howard at Beale),55,8/31/2015 9:56,Golden Gate at Polk,59,469,Subscriber,94610
912277,729,8/31/2015 9:42,2nd at Townsend,61,8/31/2015 9:54,Embarcadero at Vallejo,48,608,Subscriber,94086
912276,1072,8/31/2015 9:42,South Van Ness at Market,66,8/31/2015 10:00,Market at Sansome,77,395,Customer,90038
912275,869,8/31/2015 9:42,2nd at Townsend,61,8/31/2015 9:56,Harry Bridges Plaza (Ferry Building),50,603,Subscriber,94025
912274,643,8/31/2015 9:41,Grant Avenue at Columbus Avenue,73,8/31/2015 9:51,Embarcadero at Folsom,51,290,Subscriber,94124
912273,1639,8/31/2015 9:40,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 10:08,Steuart at Market,74,506,Subscriber,94404
912272,246,8/31/2015 9:40,San Antonio Caltrain Station,29,8/31/2015 9:44,San Antonio Shopping Center,31,10,Subscriber,94103
912270,518,8/31/2015 9:37,Harry Bridges Plaza (Ferry Building),50,8/31/2015 9:46,Embarcadero at Sansome,60,620,Subscriber,94566
912268,458,8/31/2015 9:37,2nd at Townsend,61,8/31/2015 9:44,Market at Sansome,77,415,Subscriber,94303
912267,358,8/31/2015 9:36,Steuart at Market,74,8/31/2015 9:42,Embarcadero at Sansome,60,410,Subscriber,94612
912266,321,8/31/2015 9:36,Mountain View City Hall,27,8/31/2015 9:42,Mountain View Caltrain Station,28,228,Subscriber,94041
912265,751,8/31/2015 9:36,Market at 10th,67,8/31/2015 9:49,Beale at Market,56,406,Subscriber,94103
912263,357,8/31/2015 9:36,2nd at Townsend,61,8/31/2015 9:42,Townsend at 7th,65,335,Subscriber,94107
912262,513,8/31/2015 9:34,San Salvador at 1st,8,8/31/2015 9:43,Adobe on Almaden,5,670,Subscriber,95113
912261,1457,8/31/2015 9:35,Embarcadero at Folsom,51,8/31/2015 9:59,San Francisco Caltrain 2 (330 Townsend),69,426,Subscriber,94618
912258,122,8/31/2015 9:34,2nd at Folsom,62,8/31/2015 9:36,Temporary Transbay Terminal (Howard at Beale),55,489,Subscriber,94158
912257,180,8/31/2015 9:33,2nd at Folsom,62,8/31/2015 9:36,2nd at South Park,64,462,Subscriber,94549
912254,405,8/31/2015 9:33,Powell Street BART,39,8/31/2015 9:40,San Francisco Caltrain 2 (330 Townsend),69,506,Subscriber,94606
912253,455,8/31/2015 9:33,Powell Street BART,39,8/31/2015 9:41,Townsend at 7th,65,511,Subscriber,94518
912249,1129,8/31/2015 9:33,University and Emerson,35,8/31/2015 9:52,University and Emerson,35,253,Customer,94062
912248,124,8/31/2015 9:33,Beale at Market,56,8/31/2015 9:35,Temporary Transbay Terminal (Howard at Beale),55,607,Subscriber,94602
912247,742,8/31/2015 9:32,Townsend at 7th,65,8/31/2015 9:45,Market at 4th,76,494,Subscriber,94107
912246,336,8/31/2015 9:32,Steuart at Market,74,8/31/2015 9:38,Embarcadero at Vallejo,48,306,Subscriber,94556
912233,684,8/31/2015 9:30,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 9:41,Steuart at Market,74,374,Subscriber,94025
912230,873,8/31/2015 9:29,Market at 10th,67,8/31/2015 9:44,2nd at Townsend,61,411,Subscriber,94549
912229,588,8/31/2015 9:29,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 9:39,Temporary Transbay Terminal (Howard at Beale),55,437,Subscriber,94030
912228,711,8/31/2015 9:29,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 9:41,Howard at 2nd,63,385,Subscriber,94025
912225,913,8/31/2015 9:29,Market at 10th,67,8/31/2015 9:44,2nd at Townsend,61,600,Subscriber,94107
912224,723,8/31/2015 9:29,Commercial at Montgomery,45,8/31/2015 9:41,San Francisco City Hall,58,553,Subscriber,94105
912222,291,8/31/2015 9:28,Embarcadero at Bryant,54,8/31/2015 9:33,Steuart at Market,74,326,Subscriber,94110
912219,1274,8/31/2015 9:28,Clay at Battery,41,8/31/2015 9:49,San Francisco Caltrain (Townsend at 4th),70,590,Subscriber,94133
912218,199,8/31/2015 9:27,Market at 10th,67,8/31/2015 9:30,Civic Center BART (7th at Market),72,599,Subscriber,94102
912217,209,8/31/2015 9:27,Evelyn Park and Ride,30,8/31/2015 9:31,Mountain View Caltrain Station,28,706,Subscriber,95051
912214,390,8/31/2015 9:26,Harry Bridges Plaza (Ferry Building),50,8/31/2015 9:33,Embarcadero at Sansome,60,331,Subscriber,94111
912211,507,8/31/2015 9:26,Howard at 2nd,63,8/31/2015 9:34,Civic Center BART (7th at Market),72,393,Subscriber,94611
912210,304,8/31/2015 9:25,5th at Howard,57,8/31/2015 9:30,Market at 4th,76,343,Subscriber,94103
912209,744,8/31/2015 9:25,2nd at Townsend,61,8/31/2015 9:38,Davis at Jackson,42,526,Subscriber,95124
912206,309,8/31/2015 9:25,2nd at Folsom,62,8/31/2015 9:30,Market at Sansome,77,521,Subscriber,94107
912205,563,8/31/2015 9:24,Market at Sansome,77,8/31/2015 9:34,Davis at Jackson,42,530,Subscriber,94107
912204,430,8/31/2015 9:24,Castro Street and El Camino Real,32,8/31/2015 9:31,Mountain View Caltrain Station,28,148,Subscriber,94103
912203,519,8/31/2015 9:24,Embarcadero at Sansome,60,8/31/2015 9:33,Steuart at Market,74,410,Customer,nil
912202,314,8/31/2015 9:24,Market at Sansome,77,8/31/2015 9:29,2nd at Folsom,62,489,Subscriber,94710
912201,647,8/31/2015 9:24,5th at Howard,57,8/31/2015 9:35,Washington at Kearny,46,351,Subscriber,94107
912200,819,8/31/2015 9:24,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 9:37,Market at 10th,67,625,Subscriber,94107
912197,361,8/31/2015 9:23,Howard at 2nd,63,8/31/2015 9:29,Commercial at Montgomery,45,636,Subscriber,94611
912196,1199,8/31/2015 9:23,San Francisco City Hall,58,8/31/2015 9:43,Commercial at Montgomery,45,480,Subscriber,94065
912195,298,8/31/2015 9:23,2nd at Townsend,61,8/31/2015 9:28,San Francisco Caltrain (Townsend at 4th),70,385,Subscriber,94107
912194,302,8/31/2015 9:22,Civic Center BART (7th at Market),72,8/31/2015 9:27,Market at 10th,67,600,Subscriber,94112
912191,448,8/31/2015 9:21,Civic Center BART (7th at Market),72,8/31/2015 9:28,Mechanics Plaza (Market at Battery),75,525,Subscriber,94103
912188,690,8/31/2015 9:21,2nd at Townsend,61,8/31/2015 9:32,Davis at Jackson,42,363,Subscriber,95111
912187,376,8/31/2015 9:21,San Jose Diridon Caltrain Station,2,8/31/2015 9:27,Adobe on Almaden,5,157,Subscriber,94110
912186,745,8/31/2015 9:20,Market at 4th,76,8/31/2015 9:33,2nd at South Park,64,310,Subscriber,94105
912185,893,8/31/2015 9:20,2nd at Townsend,61,8/31/2015 9:35,Commercial at Montgomery,45,463,Subscriber,95014
912184,777,8/31/2015 9:20,2nd at Townsend,61,8/31/2015 9:33,Embarcadero at Sansome,60,487,Subscriber,94133
912181,729,8/31/2015 9:19,Embarcadero at Sansome,60,8/31/2015 9:31,Embarcadero at Folsom,51,454,Subscriber,94111
912180,103,8/31/2015 9:19,2nd at South Park,64,8/31/2015 9:21,2nd at Townsend,61,335,Subscriber,94107
912179,490,8/31/2015 9:19,2nd at Townsend,61,8/31/2015 9:27,Harry Bridges Plaza (Ferry Building),50,620,Subscriber,94010
912178,524,8/31/2015 9:19,Ryland Park,84,8/31/2015 9:27,San Jose Diridon Caltrain Station,2,702,Subscriber,95110
912177,357,8/31/2015 9:18,Beale at Market,56,8/31/2015 9:24,Davis at Jackson,42,584,Subscriber,94112
912176,650,8/31/2015 9:18,Temporary Transbay Terminal (Howard at Beale),55,8/31/2015 9:29,Davis at Jackson,42,408,Subscriber,94602
912175,1071,8/31/2015 9:18,Temporary Transbay Terminal (Howard at Beale),55,8/31/2015 9:36,South Van Ness at Market,66,368,Subscriber,94611
912173,733,8/31/2015 9:18,Temporary Transbay Terminal (Howard at Beale),55,8/31/2015 9:30,Embarcadero at Sansome,60,583,Subscriber,94602
912172,677,8/31/2015 9:17,Golden Gate at Polk,59,8/31/2015 9:29,Steuart at Market,74,306,Subscriber,94102
912171,595,8/31/2015 9:17,2nd at Townsend,61,8/31/2015 9:27,Temporary Transbay Terminal (Howard at Beale),55,469,Subscriber,94117
912170,464,8/31/2015 9:17,Steuart at Market,74,8/31/2015 9:24,Embarcadero at Sansome,60,366,Subscriber,94521
912169,339,8/31/2015 9:17,5th at Howard,57,8/31/2015 9:22,Market at 10th,67,599,Subscriber,94107
912168,517,8/31/2015 9:16,SJSU 4th at San Carlos,12,8/31/2015 9:25,Santa Clara at Almaden,4,14,Subscriber,95054
912167,503,8/31/2015 9:17,Steuart at Market,74,8/31/2015 9:25,2nd at Townsend,61,603,Subscriber,94612
912166,865,8/31/2015 9:16,2nd at Townsend,61,8/31/2015 9:31,Clay at Battery,41,544,Subscriber,94111
912165,633,8/31/2015 9:16,Harry Bridges Plaza (Ferry Building),50,8/31/2015 9:26,Market at Sansome,77,187,Subscriber,95442
912163,417,8/31/2015 9:15,Embarcadero at Sansome,60,8/31/2015 9:22,Beale at Market,56,318,Subscriber,92084
912162,705,8/31/2015 9:15,San Jose Diridon Caltrain Station,2,8/31/2015 9:27,SJSU 4th at San Carlos,12,50,Subscriber,94040
912161,282,8/31/2015 9:14,Mountain View Caltrain Station,28,8/31/2015 9:19,Mountain View City Hall,27,293,Subscriber,94110
912160,602,8/31/2015 9:14,Market at 10th,67,8/31/2015 9:24,Market at Sansome,77,483,Subscriber,94102
912159,201,8/31/2015 9:13,Mountain View Caltrain Station,28,8/31/2015 9:17,Mountain View City Hall,27,192,Subscriber,94107
912158,569,8/31/2015 9:12,Market at 10th,67,8/31/2015 9:21,Mechanics Plaza (Market at Battery),75,448,Subscriber,94103
912157,447,8/31/2015 9:12,Powell Street BART,39,8/31/2015 9:19,San Francisco Caltrain 2 (330 Townsend),69,625,Subscriber,94102
912155,755,8/31/2015 9:11,Golden Gate at Polk,59,8/31/2015 9:23,San Francisco Caltrain 2 (330 Townsend),69,437,Subscriber,94107
912154,586,8/31/2015 9:10,Steuart at Market,74,8/31/2015 9:20,2nd at Townsend,61,526,Subscriber,94609
912153,357,8/31/2015 9:10,Steuart at Market,74,8/31/2015 9:16,Embarcadero at Sansome,60,434,Subscriber,94111
912152,276,8/31/2015 9:10,San Jose Diridon Caltrain Station,2,8/31/2015 9:14,Adobe on Almaden,5,261,Subscriber,94043
912151,526,8/31/2015 9:09,2nd at Townsend,61,8/31/2015 9:18,Harry Bridges Plaza (Ferry Building),50,331,Subscriber,94107
912150,303,8/31/2015 9:09,Temporary Transbay Terminal (Howard at Beale),55,8/31/2015 9:14,Yerba Buena Center of the Arts (3rd @ Howard),68,271,Subscriber,94115
912149,507,8/31/2015 9:09,2nd at Townsend,61,8/31/2015 9:18,Market at 4th,76,347,Subscriber,94107
912148,298,8/31/2015 9:09,San Jose Diridon Caltrain Station,2,8/31/2015 9:14,Adobe on Almaden,5,37,Subscriber,94043
912147,439,8/31/2015 9:09,2nd at Townsend,61,8/31/2015 9:16,Embarcadero at Folsom,51,364,Subscriber,94062
912146,225,8/31/2015 9:09,Steuart at Market,74,8/31/2015 9:13,Davis at Jackson,42,503,Subscriber,94102
912145,329,8/31/2015 9:09,Market at Sansome,77,8/31/2015 9:14,2nd at South Park,64,461,Subscriber,94115
912144,708,8/31/2015 9:08,Temporary Transbay Terminal (Howard at Beale),55,8/31/2015 9:20,Embarcadero at Sansome,60,56,Subscriber,94547
912143,483,8/31/2015 9:08,Harry Bridges Plaza (Ferry Building),50,8/31/2015 9:16,2nd at Townsend,61,415,Subscriber,94612
912142,480,8/31/2015 9:08,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 9:16,Embarcadero at Folsom,51,400,Subscriber,95014
912141,328,8/31/2015 9:08,Beale at Market,56,8/31/2015 9:13,Embarcadero at Bryant,54,326,Subscriber,94080
912140,302,8/31/2015 9:07,Market at Sansome,77,8/31/2015 9:13,2nd at Folsom,62,521,Subscriber,94612
912139,1009,8/31/2015 9:07,Beale at Market,56,8/31/2015 9:24,Davis at Jackson,42,482,Subscriber,94131
912138,241,8/31/2015 9:07,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 9:11,Townsend at 7th,65,309,Subscriber,95129
912137,268,8/31/2015 9:07,Commercial at Montgomery,45,8/31/2015 9:12,Beale at Market,56,33,Subscriber,94133
912136,653,8/31/2015 9:07,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 9:18,Embarcadero at Folsom,51,388,Subscriber,95054
912135,718,8/31/2015 9:07,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 9:19,Powell Street BART,39,421,Subscriber,94306
912134,890,8/31/2015 9:07,Townsend at 7th,65,8/31/2015 9:22,Mechanics Plaza (Market at Battery),75,630,Subscriber,94107
912133,625,8/31/2015 9:07,Palo Alto Caltrain Station,34,8/31/2015 9:17,California Ave Caltrain Station,36,713,Subscriber,94115
912131,1062,8/31/2015 9:07,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 9:24,Mechanics Plaza (Market at Battery),75,593,Subscriber,94402
912130,398,8/31/2015 9:06,2nd at Townsend,61,8/31/2015 9:13,Townsend at 7th,65,494,Subscriber,94107
912129,621,8/31/2015 9:06,Rengstorff Avenue / California Street,33,8/31/2015 9:17,Mountain View Caltrain Station,28,107,Subscriber,94040
912128,216,8/31/2015 9:06,2nd at Folsom,62,8/31/2015 9:09,Temporary Transbay Terminal (Howard at Beale),55,408,Subscriber,94107
912127,646,8/31/2015 9:06,San Francisco City Hall,58,8/31/2015 9:16,San Francisco Caltrain 2 (330 Townsend),69,374,Subscriber,94115
912126,251,8/31/2015 9:05,Mezes Park,83,8/31/2015 9:10,Redwood City Caltrain Station,22,699,Subscriber,94063
912125,512,8/31/2015 9:05,2nd at South Park,64,8/31/2015 9:14,Mechanics Plaza (Market at Battery),75,405,Subscriber,94107
912124,1107,8/31/2015 9:05,Townsend at 7th,65,8/31/2015 9:24,Commercial at Montgomery,45,317,Subscriber,94107
912123,660,8/31/2015 9:05,Embarcadero at Folsom,51,8/31/2015 9:16,Townsend at 7th,65,399,Subscriber,94903
912122,408,8/31/2015 9:05,Embarcadero at Folsom,51,8/31/2015 9:12,2nd at South Park,64,137,Subscriber,94587
912121,533,8/31/2015 9:04,Golden Gate at Polk,59,8/31/2015 9:13,Yerba Buena Center of the Arts (3rd @ Howard),68,284,Subscriber,94941
912119,659,8/31/2015 9:04,Powell Street BART,39,8/31/2015 9:15,Temporary Transbay Terminal (Howard at Beale),55,583,Subscriber,94103
912118,441,8/31/2015 9:03,Temporary Transbay Terminal (Howard at Beale),55,8/31/2015 9:11,2nd at Townsend,61,620,Subscriber,94608
912116,836,8/31/2015 9:03,Temporary Transbay Terminal (Howard at Beale),55,8/31/2015 9:17,2nd at Townsend,61,416,Subscriber,94609
912115,341,8/31/2015 9:03,Embarcadero at Folsom,51,8/31/2015 9:08,2nd at South Park,64,501,Subscriber,94591
912114,367,8/31/2015 9:03,Mountain View Caltrain Station,28,8/31/2015 9:09,Castro Street and El Camino Real,32,148,Subscriber,94105
912113,1088,8/31/2015 9:02,Harry Bridges Plaza (Ferry Building),50,8/31/2015 9:21,Embarcadero at Sansome,60,541,Subscriber,94501
912112,620,8/31/2015 9:02,Davis at Jackson,42,8/31/2015 9:13,2nd at Townsend,61,363,Subscriber,94111
912111,647,8/31/2015 9:02,Powell Street BART,39,8/31/2015 9:12,Townsend at 7th,65,554,Subscriber,94551
912110,526,8/31/2015 9:01,Beale at Market,56,8/31/2015 9:10,2nd at South Park,64,568,Subscriber,94607
912109,177,8/31/2015 9:01,Powell Street BART,39,8/31/2015 9:04,5th at Howard,57,492,Subscriber,94024
912108,535,8/31/2015 9:01,Powell Street BART,39,8/31/2015 9:10,Steuart at Market,74,434,Subscriber,94103
912107,517,8/31/2015 9:00,Embarcadero at Sansome,60,8/31/2015 9:09,Beale at Market,56,584,Subscriber,94115
912106,689,8/31/2015 9:01,Beale at Market,56,8/31/2015 9:12,Powell Street BART,39,291,Subscriber,94903
912103,1046,8/31/2015 9:00,Temporary Transbay Terminal (Howard at Beale),55,8/31/2015 9:17,Broadway St at Battery St,82,709,Subscriber,94111
912102,744,8/31/2015 9:00,Rengstorff Avenue / California Street,33,8/31/2015 9:12,Mountain View Caltrain Station,28,296,Subscriber,94040-1724
912101,553,8/31/2015 8:59,2nd at Townsend,61,8/31/2015 9:08,Steuart at Market,74,526,Subscriber,94111
912099,363,8/31/2015 8:58,2nd at Townsend,61,8/31/2015 9:04,Temporary Transbay Terminal (Howard at Beale),55,56,Subscriber,94022
912098,410,8/31/2015 8:58,Embarcadero at Folsom,51,8/31/2015 9:05,2nd at Townsend,61,494,Subscriber,94534
912097,624,8/31/2015 8:58,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 9:08,Temporary Transbay Terminal (Howard at Beale),55,368,Subscriber,94402
912096,319,8/31/2015 8:57,Davis at Jackson,42,8/31/2015 9:03,Embarcadero at Sansome,60,282,Subscriber,94568
912094,169,8/31/2015 8:56,2nd at Townsend,61,8/31/2015 8:59,2nd at Townsend,61,463,Subscriber,94107
912093,914,8/31/2015 8:56,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 9:11,Market at Sansome,77,619,Subscriber,94087
912092,232,8/31/2015 8:56,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 9:00,2nd at Townsend,61,469,Subscriber,94403
912091,908,8/31/2015 8:56,Steuart at Market,74,8/31/2015 9:11,Townsend at 7th,65,16,Subscriber,94965
912090,627,8/31/2015 8:55,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 9:06,Steuart at Market,74,366,Subscriber,94002
912089,652,8/31/2015 8:55,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 9:06,Steuart at Market,74,603,Subscriber,95051
912088,233,8/31/2015 8:55,Palo Alto Caltrain Station,34,8/31/2015 8:59,Cowper at University,37,41,Subscriber,94107
912087,708,8/31/2015 8:55,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 9:07,Mechanics Plaza (Market at Battery),75,329,Subscriber,94062
912085,605,8/31/2015 8:54,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 9:05,Market at Sansome,77,191,Subscriber,94002
912084,181,8/31/2015 8:54,Palo Alto Caltrain Station,34,8/31/2015 8:57,Cowper at University,37,689,Subscriber,94108
912083,453,8/31/2015 8:54,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 9:02,2nd at Folsom,62,325,Subscriber,95112
912082,953,8/31/2015 8:54,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 9:10,Market at Sansome,77,292,Subscriber,94070
912081,829,8/31/2015 8:54,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 9:08,Broadway St at Battery St,82,134,Subscriber,94303
912080,793,8/31/2015 8:54,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 9:07,Temporary Transbay Terminal (Howard at Beale),55,470,Subscriber,95112
912079,567,8/31/2015 8:54,Powell Street BART,39,8/31/2015 9:03,San Francisco Caltrain 2 (330 Townsend),69,309,Subscriber,94703
912078,720,8/31/2015 8:53,Townsend at 7th,65,8/31/2015 9:05,Harry Bridges Plaza (Ferry Building),50,415,Subscriber,94107
912077,441,8/31/2015 8:54,Powell Street BART,39,8/31/2015 9:01,San Francisco Caltrain 2 (330 Townsend),69,400,Subscriber,94107
912076,879,8/31/2015 8:54,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 9:08,Mechanics Plaza (Market at Battery),75,412,Subscriber,94301
912075,649,8/31/2015 8:54,South Van Ness at Market,66,8/31/2015 9:04,Market at Sansome,77,322,Subscriber,94117
912074,873,8/31/2015 8:53,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 9:08,Broadway St at Battery St,82,505,Subscriber,95054
912073,266,8/31/2015 8:53,Yerba Buena Center of the Arts (3rd @ Howard),68,8/31/2015 8:58,San Francisco Caltrain 2 (330 Townsend),69,368,Subscriber,94105
912072,528,8/31/2015 8:53,Ryland Park,84,8/31/2015 9:02,Santa Clara County Civic Center,80,232,Subscriber,95112
912071,1094,8/31/2015 8:53,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 9:11,Commercial at Montgomery,45,534,Subscriber,94301
912070,351,8/31/2015 8:53,Mountain View Caltrain Station,28,8/31/2015 8:59,Castro Street and El Camino Real,32,683,Subscriber,94111
912069,669,8/31/2015 8:53,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 9:04,Steuart at Market,74,503,Subscriber,95008
912068,335,8/31/2015 8:53,Mountain View Caltrain Station,28,8/31/2015 8:58,Castro Street and El Camino Real,32,251,Subscriber,94158
912067,353,8/31/2015 8:52,Market at Sansome,77,8/31/2015 8:58,2nd at South Park,64,498,Subscriber,94612
912066,186,8/31/2015 8:52,Golden Gate at Polk,59,8/31/2015 8:55,Market at 10th,67,483,Subscriber,94121
912065,336,8/31/2015 8:52,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 8:57,Townsend at 7th,65,614,Subscriber,94040
912064,727,8/31/2015 8:52,Davis at Jackson,42,8/31/2015 9:04,2nd at Townsend,61,331,Subscriber,94111
912063,488,8/31/2015 8:52,Market at 4th,76,8/31/2015 9:00,San Francisco Caltrain (Townsend at 4th),70,388,Subscriber,94117
912062,699,8/31/2015 8:52,Golden Gate at Polk,59,8/31/2015 9:03,2nd at South Park,64,360,Subscriber,94109
912061,752,8/31/2015 8:51,Market at 10th,67,8/31/2015 9:04,2nd at Townsend,61,544,Subscriber,94158
912060,392,8/31/2015 8:51,2nd at Folsom,62,8/31/2015 8:57,Commercial at Montgomery,45,575,Subscriber,94107
912059,467,8/31/2015 8:51,Washington at Kearny,46,8/31/2015 8:59,Market at Sansome,77,372,Subscriber,94133
912058,694,8/31/2015 8:51,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 9:02,Market at 10th,67,406,Subscriber,94404
912057,368,8/31/2015 8:50,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 8:57,Yerba Buena Center of the Arts (3rd @ Howard),68,538,Subscriber,94041
912056,639,8/31/2015 8:51,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 9:01,Harry Bridges Plaza (Ferry Building),50,541,Subscriber,94022
912055,315,8/31/2015 8:51,Spear at Folsom,49,8/31/2015 8:56,Commercial at Montgomery,45,451,Subscriber,94105
912054,631,8/31/2015 8:51,Townsend at 7th,65,8/31/2015 9:01,Powell Street BART,39,350,Subscriber,94107
912053,470,8/31/2015 8:50,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 8:58,Yerba Buena Center of the Arts (3rd @ Howard),68,560,Subscriber,94301
912052,291,8/31/2015 8:50,Broadway St at Battery St,82,8/31/2015 8:55,Mechanics Plaza (Market at Battery),75,537,Subscriber,94107
912051,679,8/31/2015 8:50,Townsend at 7th,65,8/31/2015 9:01,Howard at 2nd,63,548,Subscriber,94116
912050,1072,8/31/2015 8:50,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 9:08,Embarcadero at Folsom,51,426,Subscriber,94070
912049,608,8/31/2015 8:50,Washington at Kearny,46,8/31/2015 9:00,San Francisco Caltrain (Townsend at 4th),70,421,Subscriber,94133
912047,787,8/31/2015 8:50,Golden Gate at Polk,59,8/31/2015 9:03,Market at Sansome,77,478,Subscriber,94116
912046,666,8/31/2015 8:50,Harry Bridges Plaza (Ferry Building),50,8/31/2015 9:01,San Francisco Caltrain (Townsend at 4th),70,593,Subscriber,94591
912043,373,8/31/2015 8:49,Temporary Transbay Terminal (Howard at Beale),55,8/31/2015 8:55,2nd at South Park,64,335,Subscriber,94710
912042,634,8/31/2015 8:49,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 8:59,Harry Bridges Plaza (Ferry Building),50,187,Subscriber,94403
912041,470,8/31/2015 8:49,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 8:57,Howard at 2nd,63,393,Subscriber,94306
912040,507,8/31/2015 8:48,Market at 10th,67,8/31/2015 8:57,Yerba Buena Center of the Arts (3rd @ Howard),68,428,Subscriber,94102
912039,217,8/31/2015 8:48,Powell at Post (Union Square),71,8/31/2015 8:51,Market at Sansome,77,422,Subscriber,94109
912038,483,8/31/2015 8:48,Harry Bridges Plaza (Ferry Building),50,8/31/2015 8:56,2nd at Townsend,61,56,Subscriber,94558
912037,560,8/31/2015 8:48,Mechanics Plaza (Market at Battery),75,8/31/2015 8:57,2nd at Townsend,61,347,Subscriber,94121
912036,411,8/31/2015 8:47,Howard at 2nd,63,8/31/2015 8:54,San Francisco Caltrain (Townsend at 4th),70,292,Subscriber,94105
912035,1010,8/31/2015 8:48,Temporary Transbay Terminal (Howard at Beale),55,8/31/2015 9:04,South Van Ness at Market,66,677,Subscriber,94609
912034,181,8/31/2015 8:47,Yerba Buena Center of the Arts (3rd @ Howard),68,8/31/2015 8:51,5th at Howard,57,351,Subscriber,94119
912033,285,8/31/2015 8:47,Market at Sansome,77,8/31/2015 8:52,2nd at South Park,64,576,Subscriber,94609
912032,289,8/31/2015 8:47,Mountain View Caltrain Station,28,8/31/2015 8:52,Castro Street and El Camino Real,32,197,Subscriber,94401
912031,229,8/31/2015 8:47,Townsend at 7th,65,8/31/2015 8:51,San Francisco Caltrain 2 (330 Townsend),69,317,Subscriber,94107
912030,613,8/31/2015 8:47,Steuart at Market,74,8/31/2015 8:57,San Francisco Caltrain (Townsend at 4th),70,602,Subscriber,94703
912028,449,8/31/2015 8:46,2nd at Townsend,61,8/31/2015 8:53,Steuart at Market,74,16,Subscriber,94158
912027,240,8/31/2015 8:45,2nd at South Park,64,8/31/2015 8:49,San Francisco Caltrain (Townsend at 4th),70,541,Subscriber,94107
